2460179.5442364118, -17.383
2460179.5446652081, -17.3661
2460179.5450944677, -17.3458
2460179.5455233096, -17.3519
2460179.5459520370, -17.3601
2460179.5463808565, -17.4018
2460179.5468101618, -17.3893
2460179.5472388193, -17.5002
2460179.5476680323, -17.4395
2460179.5480967015, -17.4128
2460179.5485254396, -17.3729
2460179.5489548380, -17.4336
2460179.5493834955, -17.4014
2460179.5498122917, -17.4641
2460179.5502415509, -17.4407
2460179.5506701618, -17.4194
2460179.5510987733, -17.4193
2460179.5515280785, -17.4217
2460179.5519567821, -17.3873
2460179.5523853935, -17.4033
2460179.5528139579, -17.4774
2460179.5532422103, -17.5081
2460179.5536709954, -17.4804
2460179.5541000464, -17.4796
2460179.5545288194, -17.4181
2460179.5549574303, -17.4678
2460179.5553860068, -17.438
2460179.5558153936, -17.4117
2460179.5562441899, -17.4268
2460179.5566728474, -17.5344
