2460179.596266,-4.280779,0.003131,
2460179.596813,-4.458274,0.002521,
2460179.597359,-4.182935,0.001960,
2460179.597906,-4.306614,0.002112,
2460179.598452,-4.313039,0.002508,
2460179.598998,-4.268004,0.002565,
2460179.599546,-4.200629,0.002187,
2460179.600092,-4.213380,0.002309,
2460179.600639,-4.190624,0.002108,
2460179.601185,-4.252826,0.001892,
2460179.601731,-4.230861,0.002063,
2460179.602277,-4.443609,0.002633,
2460179.602823,-4.296145,0.002350,
2460179.603370,-4.401093,0.001985,
2460179.603916,-4.339680,0.002307,
2460179.604463,-4.169108,0.001975,
2460179.605010,-4.176675,0.001864,
2460179.605556,-4.228418,0.002362,
2460179.606100,-4.212176,0.002178,
2460179.606645,-4.207597,0.002243,
