2460180.3730193521, -17.7334
2460180.3732753475, -17.7203
2460180.3735306831, -17.6826
2460180.3737867014, -17.7404
2460180.3740425347, -17.7216
2460180.3742984147, -17.6952
2460180.3745542476, -17.757
2460180.3748096181, -17.7299
2460180.3750655903, -17.7987
2460180.3753209147, -17.7176
2460180.3755761809, -17.7047
2460180.3758316548, -17.6978
2460180.3760869787, -17.7218
2460180.3763421988, -17.6639
2460180.3765975228, -17.7283
2460180.3768528472, -17.7134
2460180.3771080784, -17.7467
2460180.3773640622, -17.7644
2460180.3776200344, -17.7092
2460180.3778752661, -17.6794
2460180.3781305323, -17.7171
2460180.3783858102, -17.706
2460180.3786410880, -17.646
2460180.3788963770, -17.6773
2460180.3791516433, -17.6536
2460180.3794074426, -17.6864
2460180.3796626278, -17.6817
2460180.3799180444, -17.6428
2460180.3801739705, -17.6855
2460180.3804357760, -17.6751
2460180.3806911805, -17.7438
2460180.3809467359, -17.7514
2460180.3812025231, -17.7522
2460180.3814577544, -17.7622
2460180.3817130439, -17.7278
2460180.3819684028, -17.8047
2460180.3822241551, -17.6953
2460180.3824792476, -17.7159
2460180.3827349884, -17.6771
2460180.3829907291, -17.6401
2460180.3832465624, -17.6217
2460180.3835023032, -17.6816
2460180.3837582176, -17.6512
2460180.3840139583, -17.6588
2460180.3842698843, -17.6854
2460180.3845257638, -17.7277
2460180.3847811460, -17.6709
2460180.3850362734, -17.6858
2460180.3852923494, -17.6386
2460180.3855476384, -17.6274
