2460179.544236,-2.918268,0.001037,
2460179.544665,-2.899348,0.000900,
2460179.545094,-2.940332,0.000912,
2460179.545523,-2.946125,0.000873,
2460179.545952,-2.906980,0.000847,
2460179.546381,-2.956306,0.000895,
2460179.546810,-2.940264,0.000919,
2460179.547239,-3.016205,0.000841,
2460179.547668,-2.972960,0.000842,
2460179.548097,-2.959539,0.000875,
2460179.548525,-2.929571,0.000845,
2460179.548955,-2.907170,0.000918,
2460179.549383,-2.880382,0.000856,
2460179.549812,-2.915642,0.000835,
2460179.550242,-2.907890,0.000877,
2460179.550670,-2.915224,0.000884,
2460179.551099,-2.952029,0.000876,
2460179.551528,-2.925417,0.000922,
2460179.551957,-2.890668,0.000872,
2460179.552385,-2.932582,0.000851,
2460179.552814,-2.941279,0.000855,
2460179.553242,-2.971217,0.000904,
2460179.553671,-2.967663,0.000857,
2460179.554100,-2.943013,0.000907,
2460179.554529,-2.935338,0.000874,
2460179.554957,-2.931957,0.000855,
2460179.555386,-2.957652,0.000907,
2460179.555815,-2.920410,0.000955,
2460179.556244,-2.913054,0.000903,
2460179.556673,-3.018158,0.000896,
